School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
f8ce2dfe5b2d5a7a20e3aa0fa1da9318,Springfield Southeast High School,urban,71.0,Illinois,62703,Springfield,Sangamon,Springfield Pub Sch Dist 186
e6c5ddd7360f64eb8739598e47163286,Baltimore Talent Development High School 428,urban,,Maryland,21217,Baltimore,Baltimore City,Baltimore City Public Sch Dist
d15e1c0bd6440bb82abe633d4882b85e,Anna High School,town,46.0,Texas,75409,Anna,Collin,Anna Ind School District
e7d07af75615377a387de5254a36d446,Prairie Lakes AEA Youth Shelter School,rural,49.0,Iowa,51334,Estherville,Emmet,Iowa Dept Of Education
d60db6200cd7acbc12898f7db4d8ab36,Slaton Junior High School,town,82.0,Texas,79364,Slaton,Lubbock,Slaton Ind School District
ac3c176042d3eeab807493ac0af2d82f,Meadow Heights Junior Senior High School,rural,58.0,Missouri,63662,Patton,Bollinger,Meadow Heights School Dist R2
f2619ede1e51ae2dcf30878a30f19498,Marshall Elementary School,town,38.0,Wisconsin,53559,Marshall,Dane,Marshall School District
4fa74118c21f447d05638db9ef4996b1,Innovative Arts Academy Charter School,unknown,,Pennsylvania,18032,Catasauqua,Lehigh,Pennsylvania Dept Of Education
8e6dc766cb9dcc09a07baee3a0afd92b,Francisco Medrano Middle School,urban,95.0,Texas,75220,Dallas,Dallas,Dallas Ind School District
b258fa76170913af470797c18b133a50,Meadows Accelerated Elementary School,suburban,95.0,Missouri,63136,Saint Louis,St Louis,Riverview Gardens School Dist
0d0eebffc604ddd703298c7b8e2dfcee,Illini West High School,town,44.0,Illinois,62321,Carthage,Hancock,Illini West High Sch Dist 307
a802ce93a9a50a5428e1f8c162e91f13,Brighten Academy,suburban,29.0,Georgia,30135,Douglasville,Douglas,Douglas Co School District
5a5c823ca967c9293213a62422d99ad1,Carl Traeger Elementary School,urban,26.0,Wisconsin,54904,Oshkosh,Winnebago,Oshkosh Area School District
48b1c5b2310a3cff63d47d633a6c6d13,Mill Elementary School,suburban,59.0,California,90601,Whittier,Los Angeles,Whittier City School District
c6cb435caa2f6adcc40d242b11ef4ec1,Lucille Whitehead Intermediate School,town,82.0,California,95386,Waterford,Stanislaus,Waterford Unified Sch District
dce7dfe4682e7c1b6f4f4779d5ecc6f2,Hart Middle School,town,69.0,Michigan,49420,Hart,Oceana,Hart Public School Dist
7c6cff13a49735c9db863c2561af5c1a,David E Norman Elementary School,unknown,41.0,Nevada,89301,Ely,White Pine,White Pine Co School District
138b0038a24f487bf3815ee4125a6411,Lillian P Hussey Elementary School,town,39.0,Maine,4330,Augusta,Kennebec,Augusta School District
672ec79ef49bbc99acbf7cdfcd1abc4f,Chandler Preparatory Academy,suburban,63.0,Arizona,85224,Chandler,Maricopa,Arizona Dept Of Education
6bcbc2dd5991312ca7ff77d45b82f12a,Hope Academy,urban,76.0,Michigan,48204,Detroit,Wayne,Michigan Dept Of Education
ab69ab3fd4c5efbf4e95e004604f0b7a,Samel Upper Elementary School,suburban,37.0,New Jersey,8859,Parlin,Middlesex,Sayreville School District
79f406907cf6d2f930b205ce81e93c64,Cabrillo Early Education Center,urban,75.0,California,90731,San Pedro,Los Angeles,Los Angeles Unif Sch Dist
4a569bc95899d0aa342670a0cc57b6bf,J L Newbern Middle School,urban,95.0,Georgia,31602,Valdosta,Lowndes,Valdosta City School District
d97cbdd54daa0cfa5ffa88c745e678f9,Boston Latin School,urban,77.0,Massachusetts,2115,Boston,Suffolk,Boston Public School District
336f81a28f11d9ca49bb990ae26da0ea,Greer Middle College Charter High School,suburban,52.0,South Carolina,29687,Taylors,Greenville,Greenville Co School District
caf6c1dd058b3e43ede6ccf3e9ed2b64,Oak Chan Elementary School,urban,6.0,California,95630,Folsom,Sacramento,Folsom-Cordova Unif Sch Dist
0292cbca57ed3ae0bb9c43d99246d320,East Lake Elementary School,urban,95.0,Tennessee,37407,Chattanooga,Hamilton,Hamilton Co School District
f527b9848a7fa32e58e987adb90103a6,Easton Valley Middle High School,rural,28.0,Iowa,52069,Preston,Jackson,Easton Valley Cmty School Dist
eb8565e7053649c50d9b642f4ab13c02,New Scotland Elementary School,urban,41.0,New York,12208,Albany,Albany,Albany City School District
d46c8f4dadd03b48b30101721f47d02d,Windsor Farm Elementary School,suburban,22.0,Maryland,21409,Annapolis,Anne Arundel,Anne Arundel Co School Dist
1c88c5cff190927a18fa565671ed64dd,Sunnyside Elementary School,town,45.0,Minnesota,55066,Red Wing,Goodhue,Red Wing School District 256
0ff41dd7a9510234cbf68f3e284dda6f,Riley Elementary School,urban,91.0,Utah,84104,Salt Lake City,Salt Lake,Salt Lake City School District
22176a3ae02b0446d5814593d74ad9ff,Russell Middle School,unknown,61.0,Georgia,30680,Winder,Barrow,Barrow Co School District
4389543de741e6a703c0a7496ed96060,Buckhannon-Upshur High School,rural,64.0,West Virginia,26201,Buckhannon,Upshur,Upshur Co School District
b85b53fe73e4ad8db6c01cb5f24fb5b8,PS 8 Issac Varian,urban,90.0,New York,10458,New York City,Bronx,New York City Dept Of Ed
47fb87d0d794248a99062bcbea0c5829,Stadium Elementary School,suburban,61.0,Rhode Island,2910,Cranston,Providence,Cranston Public Sch District
acfb35b1b461f5e3f406172af36e6bfc,G H Carson Elementary School,suburban,58.0,New Jersey,8109,Pennsauken,Camden,Pennsauken Public School Dist
5ee6bde8ed283ed3f4bcc1ccbd49779a,South Fayette Township High School,suburban,24.0,Pennsylvania,15057,Mc Donald,Allegheny,South Fayette Twp Sch District
a07864c4f6795654ade3d43324bc236c,Morgan Elementary School,suburban,32.0,North Carolina,27012,Clemmons,Forsyth,Winston-Salem Forsyth Co Sd
8a56686fe5c1376a07b9562c4a56f319,S Georgia Regional Achievement Center,urban,99.0,Georgia,31701,Albany,Dougherty,Dougherty Co School District
200e8616d79eda77fe2d9b23f46dc65f,Lyndon Elementary Middle School,rural,37.0,Kansas,66451,Lyndon,Osage,Lyndon Unified Sd 421
7a51422ad6cebbefb0d7d982631632f4,Pilgrim Academy,urban,95.0,Texas,77057,Houston,Harris,Houston Ind School District
461ed69e10cf5466e7b9f5d368fe0adf,Watkins Mill High School,suburban,50.0,Maryland,20886,Gaithersburg,Montgomery,Montgomery Co Public Schools
c8d95fc4a296e4414ef60e14f33eaa3e,Whiting Elementary School,rural,41.0,Vermont,5778,Whiting,Addison,Rutland Northeast Su 36
2f706613fed6dffd7b380789bfd4d795,Community School for Creative Education,urban,74.0,California,94606,Oakland,Alameda,[County Run]
629bbcf16a70b22fbe55b0a1fb47f2f5,Miller's Point Elementary School,suburban,80.0,Texas,78109,Converse,Bexar,Judson Ind School District
cee715441450e2a07e6fb4a0e075356d,Dr Sally K Ride Elementary School,suburban,47.0,Maryland,20876,Germantown,Montgomery,Montgomery Co Public Schools
d3f6300acdc30c975df26fc322943078,Darrel Lynn Hines Academy,urban,10.0,Wisconsin,53224,Milwaukee,Milwaukee,Wisconsin Dept Of Education
3eaea524109b91522c960992138aad63,Garlough Environ Magnet School,suburban,59.0,Minnesota,55118,Saint Paul,Dakota,W St Paul-Mendota-Eagan Sd 197
55666f0ed0e76bd566639efef5cb7cb2,Santa Rosa High School,suburban,97.0,Texas,78593,Santa Rosa,Cameron,Santa Rosa Ind School Dist
24b5947949f6924d71c4c649f86a5f54,Hialeah Gardens Senior High School,suburban,85.0,Florida,33018,Hialeah,Miami-Dade,Miami-Dade Co Public Sch Dist
085df710d02af4eab0b08ff97321728a,Garden Heights Elementary School,town,48.0,Washington,98837,Moses Lake,Grant,Moses Lake School District 161
6024629301a5fde5cb9b2369089aca92,Lippitt Elementary School,urban,39.0,Rhode Island,2886,Warwick,Kent,Warwick Public Schools
02bd33621291af9b60831c85b26c6744,Limestone Central Elementary School,rural,72.0,South Carolina,29340,Gaffney,Cherokee,Cherokee Co School District 1
91063ae33deec17d5f1516412ebef110,Traphill Elementary School,rural,78.0,North Carolina,28685,Traphill,Wilkes,Wilkes Co School District
cfe7cc58fa5296ab14ef69a8dfcb0375,Kennard-Dale High School,rural,28.0,Pennsylvania,17321,Fawn Grove,York,South Eastern School District
34f0b092a3aab18ed5f4022498aa3dfe,Washington Elementary School,urban,84.0,Oregon,97301,Salem,Marion,Salem-Keizer Sch Dist 24j
7243037b2aec72deb3046246d7ece102,Maplewood Elementary School,suburban,95.0,Illinois,62206,Cahokia,St Clair,Cahokia Unit Sch Dist 187
e3ac893ecdc28601411a7c2800523797,Leapwood Avenue Elementary School,urban,63.0,California,90746,Carson,Los Angeles,Los Angeles Unif Sch Dist
ebaaba55b537d53b42f55b7656fb2d4a,PS 2,urban,95.0,New York,12180,Troy,Rensselaer,Enlarged City Sd Of Troy
2909e4ef3ffb0e5cd12aee0d7d8e1199,Turner Elementary School,urban,91.0,California,93727,Fresno,Fresno,Fresno Unified School Dist
b157fea72c42f186868f0bee90ee4acd,Holly School,rural,70.0,Colorado,81047,Holly,Prowers,Holly School District Re-3
13032d96c89f53876fcbea6efe28d02d,Howard Elementary School,urban,58.0,Wisconsin,54303,Green Bay,Brown,Howard Suamico School District
fae2900ed1e07d29eb12f990bca3d893,Antrim Elementary School,rural,41.0,New Hampshire,3440,Antrim,Hillsborough,School Administrative Unit 1
0de1730a129ef22a2723b0111903ffa4,William Cullen Bryant Elementary School,urban,81.0,California,90804,Long Beach,Los Angeles,Long Beach Unified School Dist
60ed0b00c61ca1696a6000e273e4280f,Elearning East,suburban,68.0,Florida,32129,Port Orange,Volusia,Volusia Co School District
c693f4d368f81649d8d09960e653ad74,Martin Elementary School,urban,39.0,Wisconsin,54302,Green Bay,Brown,Green Bay Area Public Sch Dist
446759c2bbedb840a0511cf3acf36b73,Haddonfield Middle School,suburban,1.0,New Jersey,8033,Haddonfield,Camden,Haddonfield Public Sch Dist
9db73a44d97fc1cf94a024306ee198e3,Pittman Elementary School,unknown,92.0,Texas,78580,Raymondville,Willacy,Raymondville Ind Sch Dist
6240262a707b340a7318e0634ba7368e,Ft Madison Middle School,unknown,56.0,Iowa,52627,Fort Madison,Lee,Ft Madison Cmty School Dist
683f675f7ba6b4cc7495ae57549ac009,Matoska International,suburban,25.0,Minnesota,55110,White Bear Lk,Ramsey,White Bear Lake Area Isd 624
4429e1047dcae387fb9083e045503100,Sigel Elementary School,urban,85.0,Missouri,63104,Saint Louis,St Louis City,St Louis City Public Sch Dist
404220a6878fada96b6d4592c4109a04,Ben Franklin Elementary School,suburban,36.0,New Jersey,8817,Edison,Middlesex,Edison Twp Public School Dist
d79a203fbbe5ed704fc88217a1ada79c,Two Bunch Palms Elementary School,town,85.0,California,92240,Dsrt Hot Spgs,Riverside,Palm Springs Unif School Dist
abba83f0e134c495034c22883ffcfa42,Lloyd M Bentsen Elementary School,urban,90.0,Texas,78574,Mission,Hidalgo,La Joya Ind School District
a50207773645edf7d199af5185343f08,Big Springs Elementary School,suburban,12.0,California,93063,Simi Valley,Ventura,Simi Valley Unified Sch Dist
67f47db12c65ca8df004ceb15afb42da,North Crowley 9th Grade Campus,urban,66.0,Texas,76123,Fort Worth,Tarrant,Crowley Ind School District
f4218a1eb60c19a9d7788ab7a41578cf,Foothill High School,suburban,39.0,California,92705,North Tustin,Orange,Tustin Unified School Dist
5fc5a5f9625d06e0152275f22cb02567,Hampton High School,urban,60.0,Virginia,23669,Hampton,Hampton City,Hampton City School District
e41ba7274daeb12fe7af37bf3d547755,Clovis Community Day School,suburban,73.0,California,93611,Clovis,Fresno,Clovis Unified School District
802fd399e8c9ba44e108ed2c1d8b7ef4,New Horizons Learning Center,unknown,88.0,Florida,32405,Panama City,Bay,Bay Co School District
1d4402e796b256ce0a8715bcd893ff9f,Texas Education Center at Pilot Point,unknown,,Texas,76258,Pilot Point,Denton,Texas Dept Of Education
3bbab5ebddaf66b3b17267b877d8aee7,Trinidad Elementary School,rural,58.0,California,95570,Trinidad,Humboldt,Trinidad Union Sch Dist
9778b4e84ae39f34398290c844a28eb8,Benton Harbor High School,urban,89.0,Michigan,49022,Benton Harbor,Berrien,Benton Harbor Area Sch Dist
b3c39ea5b4ea50a9ba3f33a5557b62bb,Tipton Elementary School,town,95.0,California,93272,Tipton,Tulare,Tipton Elem School District
c0f790d05a92906e22d2f71d67ab28e7,University High School,suburban,76.0,Michigan,48220,Ferndale,Oakland,Ferndale Public School Dist
7a4ec84467ffb520870a9673dd4845ac,Collegiate High School,urban,72.0,Texas,78404,Corpus Christi,Nueces,Corpus Christi Ind Sch Dist
dc48fba1e3649252c164ab76470c1bd9,Carrie D Kendrick Middle School,suburban,95.0,Georgia,30238,Jonesboro,Clayton,Clayton Co Public Schools
f495f0840c69beb4c556932d17f48ef3,Lindbergh Elementary School,urban,95.0,Oklahoma,74112,Tulsa,Tulsa,Tulsa Independent Sch Dist
4f21462211d539680f1dccbcdfe44f51,Ashley Elementary School,urban,57.0,North Carolina,28304,Fayetteville,Cumberland,Cumberland Co School District
6b35a6559f864532989ce08792957c3a,Woodrow Wilson Elementary School,urban,57.0,New York,14212,Sloan,Erie,Cheektowaga-Sloan Ufsd
b608295ff3a633176a7d040422417655,Mallinckrodt Academy-Gifted,urban,43.0,Missouri,63139,Saint Louis,St Louis City,St Louis City Public Sch Dist
29ddc25837ee58eb3c3aeb533d17b22e,Hampton Bays Middle School,suburban,35.0,New York,11946,Hampton Bays,Suffolk,Hampton Bays Union Free Sd
09e631f7f809f1f449361649ee212ddc,Florien High School,rural,57.0,Louisiana,71429,Florien,Sabine,Sabine Parish School District
e88fed91e7ad024bda3376bbdbd773a2,Swain County West Elementary School,rural,63.0,North Carolina,28713,Bryson City,Swain,Swain Co School District
1ccb8ed6c1f20b461205b988c0486047,William Finch Elementary School,urban,95.0,Georgia,30310,Atlanta,Fulton,Atlanta Public Schools
c498874fdad8eabcb7eb0245e0b0e9a3,Columbia High School,unknown,58.0,Texas,77486,West Columbia,Brazoria,Columbia Brazoria Isd
fca11809078342862c1b902985b395b2,Stockton Elementary School,rural,35.0,Illinois,61085,Stockton,Jo Daviess,Stockton Cmty Unit Sd 206
523f21f6d50782b72f4926d4ad903909,Hirsch Academy,urban,63.0,Arizona,85251,Scottsdale,Maricopa,Arizona Dept Of Education
e8e882fc1ed9a6c49d45baa9a5464ff6,John Marshall High School,urban,55.0,Texas,78240,San Antonio,Bexar,Northside Ind School District-Bexar
3af3a2b19730ced4ff12348069919c92,Gary E Cobb Middle School,suburban,45.0,Arkansas,71854,Texarkana,Miller,Genoa Central School District
d50fbae00dc13e17148af2be084ae8ce,Romney Elementary School,rural,73.0,West Virginia,26757,Romney,Hampshire,Hampshire Co School District
ce7243b76ba4bda9e5f171bef1afcfc3,Ferris High School,rural,86.0,Texas,75125,Ferris,Ellis,Ferris Ind School District
219fdfd48613d9faa28c326980c570b2,Park Spanish Immersion School,suburban,17.0,Minnesota,55416,St Louis Park,Hennepin,St Louis Park School Dist 283
c6a7e739d4a9dd939c9238cbe081c3d6,Citronelle High School,rural,75.0,Alabama,36522,Citronelle,Mobile,Mobile Co Public School Dist
848b5fde497486563b90247eb2e99eef,Dodgeland Middle School,rural,44.0,Wisconsin,53039,Juneau,Dodge,Dodgeland School District
056f577ae5aaff09b89610e97208edfe,Pewamo Westphalia Junior Senior High School,rural,12.0,Michigan,48894,Westphalia,Clinton,Pewamo Westphalia School Dist
b099fa911e44f4a798e086ecbb54f45b,Marzolf Primary School,suburban,50.0,Pennsylvania,15209,Pittsburgh,Allegheny,Shaler Area School District
1ba2fd7e74951b2329ee1c4dab26c457,White Oak Elementary School,suburban,27.0,Indiana,46123,Avon,Hendricks,Avon Cmty School District
d511d86cea7b7e9415c23efb22ab0306,William Anderson Elementary School,suburban,88.0,California,90260,Lawndale,Los Angeles,Lawndale Elem School District
e0307cc20af2aa5ede37f8672caf8782,Newlon Elementary School,urban,93.0,Colorado,80219,Denver,Denver,Denver Public School Dist 1
c8e9cde24ffd82ffda2c2ba164dab433,Crowell Elementary School,suburban,13.0,Massachusetts,1830,Haverhill,Essex,Haverhill Public Schools
cdd4cc2aed54578b95e6aa632c86855e,Amerischools Academy-Country Club,urban,63.0,Arizona,85716,Tucson,Pima,Arizona Dept Of Education
1105d5e8fa5921cb7ecef6d11ce64286,Scioto Darby Elementary School,suburban,16.0,Ohio,43026,Hilliard,Franklin,Hilliard City School District
4717326323ae870083614b28d7a6b6dd,Huntsville Elementary School,rural,69.0,North Carolina,27025,Madison,Rockingham,Rockingham Co School District
0295c684c0e83547de6df7f3029da0da,Gulfport Central Middle School,urban,95.0,Mississippi,39501,Gulfport,Harrison,Gulfport School District
e565032ad3fb71a2d1cf7c6cf52ce46f,Surry Head Start,unknown,95.0,North Carolina,27017,Dobson,Surry,Office Of Head Start
a68fb1a48c7daf20988d70449cafe19f,Greenhalge Elementary School,suburban,83.0,Massachusetts,1850,Lowell,Middlesex,Lowell Public School District
6db74bee6bedb470458ce609282d034c,Aliso Niguel High School,suburban,22.0,California,92656,Aliso Viejo,Orange,Capistrano Unified School Dist
b1c45c3d4e7043359136abe4d005a73b,Dr Shirley J Williamson Elementary School,suburban,68.0,Texas,77049,Houston,Harris,Galena Park Ind School Dist
cadf15fecc51ae4831198d1ea58ed5b9,Converse Elementary School,urban,85.0,Wisconsin,53511,Beloit,Rock,Beloit School District
acfa7d96e8523885994ffbc4ca0f56de,Danbury High School,urban,41.0,Connecticut,6811,Danbury,Fairfield,Danbury Public Schools
6b0776fbe14e8a80cdb4dfa73611fb7a,Washington Elementary School,urban,76.0,Washington,98002,Auburn,King,Auburn School District 408
21a36b98d54cab30f8be11eb488034b6,Benner Elementary School,rural,24.0,Pennsylvania,16823,Bellefonte,Centre,Bellefonte Area School Dist
9733fc17ad2d0888790de7ac6602f311,Howard Lake-Waverly-Winsted Middle School,rural,36.0,Minnesota,55349,Howard Lake,Wright,Independent Sd 2687
600a896b6d479cdf7e08aee7f9b31628,Jeannette Senior High School,suburban,70.0,Pennsylvania,15644,Jeannette,Westmoreland,Jeannette City School District
8af4cb87806e460ee01bc3fec347fe54,Martin Luther King Career Center,urban,52.0,Alaska,99508,Anchorage,Anchorage,Anchorage School District
47d270a0cd995465964b79e2ae904bde,Lakeview School,rural,40.0,Minnesota,56229,Cottonwood,Lyon,Lakeview Ind School Dist 2167
2fdde2c6332f713d444d4a94fa9c867b,Sundown Lane Elementary School,urban,57.0,Texas,79118,Amarillo,Randall,Canyon Ind School District
9a351e6f180cd54399f97b42780d854a,Brooklyn Ascend Charter School - Middle,unknown,78.0,New York,11212,New York City,Kings (Brooklyn),New York City Dept Of Ed
13f1764f17ccefabadf827a1cd6b22ce,Clarke N Johnsen Junior High School,town,32.0,Utah,84074,Tooele,Tooele,Tooele Co School District
b936f6646c7b056437d54d4720243de6,Donaldson Career Center,suburban,2.0,South Carolina,29605,Greenville,Greenville,Greenville Co School District
4ecaffb812c1d1f0c66be7e83bfcade1,Ann Visger Elementary School,suburban,95.0,Michigan,48218,River Rouge,Wayne,River Rouge School District
8314080b06f10acb79b4b6b10880c415,Martinsville Junior Senior High School,rural,52.0,Illinois,62442,Martinsville,Clark,Martinsville Cmty Unit Sd C-3
2c883489753fb5f2bb54f97b78cb11d9,Colton Elementary School,rural,40.0,Oregon,97017,Colton,Clackamas,Colton School District 53
1a1069f3a3238ec92a66638cd397890c,Dorothy E Lewis Elementary School,suburban,7.0,Ohio,44139,Solon,Cuyahoga,Solon City School District
56c0976b7e68c5fcc9752f2bc031a64e,Global Concepts Charter High School,unknown,88.0,New York,14218,Lackawanna,Erie,New York Dept Of Education
64b18c6d8fd33e36da9ccb896945392f,South Pines Elementary School,urban,46.0,Washington,99206,Spokane Vly,Spokane,Central Valley Sch Dist 356
e29ed96fc75583f6b77c69b2d0c98d54,Ellijay Primary School,town,80.0,Georgia,30540,Ellijay,Gilmer,Gilmer Co School District
