Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
ef80e70e222a12d338a1b7b760ad8f60,case logic tbc-312 pocket video camcorder case with storage (black),2.0,7.39,Amazon Business
a79d57738fd3c9f58458d44ed2fc2948,speed stacks - green,1.0,18.32,Nasco
058a0d7f3c45fe3b1308a3f4bfd860f8,visitor,,,
6ba30c3af35fd841e81583bf82611801,squashed,1.0,7.99,Amazon Business
4f1833f586b81315ad4bdf12a42c36f9,circletime around the world rug - oval 8 ft. 3 x 11 ft. 8,1.0,325.13,Nasco
1017f340aa5fc4bf9b82d0b42ab99ee6,"scotch brite lint roller, 60 sheets",1.0,5.97,Amazon Business
5916e148db79e15e83d16d0a8dcbbe4c,"gaiam kids stay-n-play balance ball, blue",4.0,19.98,Amazon Business
7b2dc61c6d56bc779a7c7d9b866a1b43,who was cesar chavez?,1.0,4.01,Amazon Business
6be617c13b851f79b68bdcaa200549d1,"21218-1109:  crayola classic original marker set - assorted colors, broad tip, set of 256",2.0,71.71,Blick Art Materials
e169eb07fa7392192a070bfb8c2629d1,ll570 - engineer-a-coaster activity kit,1.0,49.99,Lakeshore Learning Materials
776a1f434eec8d2c48828136a9c691a7,"cathy''s ring: if found, please call 650-266-8263 sean stewar",1.0,13.1,AKJ Education
3cfc36b9fa573fb6c2232d168a03487d,george washington carver: the peanut wizard,1.0,4.37,AKJ Education
88102edfe3d60158d49a19f64eb15b18,"ticonderoga pencils #2, yellow finish, un-sharpened",2.0,3.29,Quill.com
2b869d4bca289726fa0ad40eea850f7a,hp officejet pro 8710 multifunction color inkjet printer,1.0,126.99,Quill.com
c6932eb1a576e8330a712e6595ce0195,punctuation celebration,1.0,6.99,Amazon Business
f017a3abe1974b8d56bb840f0dbab197,12 reading phones auditory feedback whisper phone speech therapy read to self,1.0,26.99,Amazon Business
262bb48dca3db02c5edfd6b6d0043a7d,ll568 - sequencing numbers 1-20 puzzles - set of 3,1.0,19.99,Lakeshore Learning Materials
40124322b885598d2c42fd622da7a66b,file folder recyl manila 1/5 cut 11pt letter pack of 100,1.0,13.19,School Specialty
fe186e103ffd6afaae8a798bbe28dd66,map world laminated 33x50,1.0,28.49,School Specialty
d531816c1879182ce1ecbf1fada30678,rebel of the sands,1.0,13.86,AKJ Education
16d1ba643b3c2e1c42ba89cb60b58cdb,"safco products 4750gr zenergy ball chair, gray/black base",1.0,111.59,Amazon Business
a898d9a0f20e30be696eae3c919f291a,the day of the dead / el dia de los muertos,1.0,5.83,AKJ Education
9203be82f4fa004127965dfa8047e347,"leapfrog leappad ultra/ultra xdi  kids' learning tablet, green (styles may vary)",6.0,87.69,Amazon Business
b97725281c1b42aa5c7318cce729f737,"the wave childrens aqua shoe,4 m us big kid,black/red",5.0,6.99,Amazon Business
5ffe0d3bce64fe603580027f4b0427c7,"twister trouble (the magic school bus chapter book, no. 5)",1.0,4.39,Amazon Business
c3f0398ac09412fe8edb1011cfec168c,apple - ipad (latest model) with wifi - 32gb - space gray,1.0,332.26,Best Buy Education
a908071448ed758def518853da03903b,vtech stencil and learn studio,2.0,19.0,Amazon Business
c58401fc0420ee179a893758b2c8636d,the yellow star: the legend of king christian x of denmark,1.0,12.66,Amazon Business
787c751d182fcadb0767e208cfdc6678,nf9763 - white sentence strips,2.0,3.99,Lakeshore Learning Materials
25f578b5eec094ac5fa73467f81034b5,tt696 - plants instant learning center,1.0,29.99,Lakeshore Learning Materials
0329ca37f280d36b199464476c6b65e0,prehistoric life: the definitive visual history of life on earth,1.0,16.87,Amazon Business
8e314e1a833a652c937b133623c0cbdc,the incredible journey,6.0,5.1,AKJ Education
47f0f9921b7565af1486c986993b8aaf,"expo low odor dry-erase markers, chisel tip, black, 4/pk",8.0,6.99,Staples Advantage
4f5af81f5984b31d118d81b09dd4bdc4,richard peck (6 bk set),2.0,34.0,AKJ Education
dd813d0dbf00952bf63aadd1a83de2e9,paint acrylic sax true flow artist violet 500 ml jar,1.0,10.25,School Specialty
79c15da2fba78c4dab3baf5c8f995733,"13211-1016 - taskboard - 20"" x 30"" x 1/16"", natural",20.0,4.73,Blick Art Materials
b83f4e7231884d0f89e305de8c91f670,"paws off, cheddarface! (geronimo stilton, no. 6)",1.0,7.19,Amazon Business
62e20facec58408c310383849746bb54,a long walk to water based on a true story,3.0,4.21,AKJ Education
adcaaec8d23e23e42ff5b028587cbd64,the clover curse (the adventures of sophie mouse),1.0,4.48,Amazon Business
f07b552932505110e272c678d3310334,blue (01)- joy carpet,1.0,0.0,School Specialty
ca7760f2c8a13ff36863eaa4576bcd4c,ta4109 - manila drawing paper - 9&amp;#34; x 12&#34;,2.0,7.99,Lakeshore Learning Materials
598c86dfefc0c6c6b333f7011f5a3035,andy shane and the pumpkin trick,4.0,3.64,AKJ Education
74d1e3575f70e195d6bbcb5692a2a02d,pop and play on the move,1.0,7.29,AKJ Education
d36524cbb602495537497302f45dcef1,cad - microphone,1.0,31.99,Best Buy Education
ee20826d60520694d32aa1295ddf6936,mr. popper's penguins,1.0,6.99,Amazon Business
8f200f81b6e0dea32e32f46adf40d6b8,rrralph,1.0,13.13,AKJ Education
590fe3a127b68d29ba97c017383cf725,an abundance of katherines,2.0,7.29,AKJ Education
a4bb77f97e76ed31586edb9c68f36cea,forget me,1.0,6.49,AKJ Education
383db887b071d2dcf4b59c5503a6cd00,nightshade,1.0,13.13,AKJ Education
8e52be125a6476cce247bbe5eccba098,"apple ipad air md785ll/a (16gb, wi-fi, black with space gray) newest version",4.0,433.0,Amazon Business
4cf88a61550c281f4c85286f9198d623,ff726 - elapsed time write & wipe boards - set of 10,3.0,19.99,Lakeshore Learning Materials
b95172c074a9513cd9a726ff0c4eb5c6,a taste of colored water,1.0,14.88,Amazon Business
c60d7dd653f4ca870ee280f496fb4ebc,national geographic readers: pandas,1.0,3.99,Amazon Business
5c7ba70888e61e7c24504cb4b0150656,stanley's christmas adventure (flat stanley),2.0,2.88,Amazon Business
a71b3b487f365697b561a777251c0d5f,el senor de los anillos 1 (movie ed): la comunidad del anillo (el senor de los anillos / the lord of the rings) (spanish edition),1.0,14.36,Amazon Business
6ee55b0efee349b892b69efc9bb3dcd1,where is the great wall?,1.0,3.86,Amazon Business
97bb2e8aac4a57ad5d719f9b351c34a0,mummies made in egypt,1.0,5.1,AKJ Education
15882f87b0102ee65c4676dee8640afa,anleolife girl baby rainbow tutu skirts dance dress tutus(8.5''/20cm 1pcs),9.0,8.2,Amazon Business
6df666a5f4590d2b4b6c01925f81ea3e,anya's ghost,1.0,6.24,Amazon Business
efd3770e3b7f2642f9ceac7e084c67b1,"sanford prismacolor premier markers, 5-pack, fine line, black (14171)",4.0,8.69,Amazon Business
d2e8e333776a5357711d594e62f53b0a,fg271 - candy land game,1.0,12.99,Lakeshore Learning Materials
a2015753fe2f9a4b6323f616ba5752a5,kit sand and water table cc with white tub and cover,1.0,300.97,School Specialty
e3d4e8b699818988170f863a3494cc6b,if i stay - pb,3.0,8.02,AKJ Education
ab831e4417cd9fbbf29a37b8f33c3989,the day of the pelican,6.0,5.83,AKJ Education
f9c20e939d5a68ecc09dc965ca3eb0ad,griffin technology - crayola myphones over-the-ear headphones - blue/green,5.0,18.0,Best Buy Education
d1afdf6b3596c3776d6350815d3354d2,ulak extreme heavy duty shock-proof belt clip case cover for apple ipod touch 5 6th generation_2015 released (black),2.0,8.99,Amazon Business
83041c9551e3e5198d0888a71e91063c,ll623 - level l nonfiction book bin - gr. 2,1.0,45.99,Lakeshore Learning Materials
64ad5797fcd8649663fa9a48def6c62a,"skiva 84w 7-port usb charging station with wall/ac input 2.4 amps smart rapid charging ports for ipad, iphone, samsung galaxy, lg, smart phones, tablets (cables sold separately) [standcharger ac121]",1.0,52.99,Amazon Business
d3e08e5d8b27da86b652e5f983568a27,"oh, the places you'll go!  ",1.0,16.14,Amazon Business
6acd119a91de98e9a3b6769b2235286b,holes,1.0,12.97,AKJ Education
1e6b38a16e8bd9c8e241c2f0f39b9446,play-doh pioneer: joseph mcvicker (toy trailblazers),1.0,24.16,Amazon Business
9111e35fe99bc5b1119ae75997a4d79b,"wilson nfl mvp junior football, brown",1.0,8.99,Amazon Business
0b5bb13605b7a898a1230f1384df7863,spaghetti in a hot dog bun: having the courage to be who you are,1.0,6.15,Amazon Business
3f976dfe5185ab5f0bc04d94b2326070,jalousie 30 pieces stress ball and squeeze toys value assortment-stress relax toys (30 pcs pack).,1.0,22.95,Amazon Business
533895726bf2a45a78526037fb3f22e7,ff958 - 4-scene sequencing cards,1.0,14.99,Lakeshore Learning Materials
9b95176663ecbfb73fed1662d395a2dc,kaytee perfect chews for rabbits,1.0,2.39,Amazon Business
d45d7aa3f4de95854025fa470ab3901f,"one fish, two fish, red fish, blue fish: book & cd dr. seuss",1.0,7.26,AKJ Education
0b6c0896b9162e9d84ff12cb763aeaec,lamotte nitrate-nitrogen test kit,3.0,53.15,Carolina Biological Supply Company
869b8277bd8c29319855fa3b1ce1cb4c,frick frack fidgets - fidget toy for relaxing therapy set of 10 - relieves stress and increase focus for adults and children - stress toy helps with adhd add ocd autism by zio products,1.0,8.97,Amazon Business
09cc484560970f8db9e2ee4276662db6,"perfect stix white napkins -500ct beverage napkins, paper white, 1-ply (pack of 500)",1.0,8.45,Amazon Business
7b1aab8316faf3273c37381b6f0a91a6,re630x - math stories read-alongs,1.0,155.0,Lakeshore Learning Materials
293044422293c9ac9a8b07d940d07b58,strega nona an original tale,1.0,5.83,AKJ Education
a19c303d5111e8816c61530c853f0dfc,wilson ncaa all-surface rubber basketball (28.5) - no color,10.0,11.99,DICK'S Sporting Goods
16a3a5d7e47f5400898693ca13d41c60,7lb weighted blanket for kids autism & anxiety - great for sensory processing disorder - perfect for children 7 to 9 - tiny glass beads and fully cotton for the most comfortable blanket,3.0,139.99,Amazon Business
8de1ddeafa0e37eae148f21e38ce8f8d,breakout edu wooden edition,2.0,119.0,
c2bb9a858426e6bd510f928af7ae3769,crown of midnight (throne of glass),1.0,11.52,Amazon Business
1b19fe60524eb94c18753ef4b7b5f6f9,59 x 74 x 96 steel power rack,1.0,3495.6,Grainger
48baea3f46f44a07429775cea79ff209,tt557 - lakeshore nonfiction sight-word readers - level 1,1.0,49.99,Lakeshore Learning Materials
115a0f40b6172749d1526f80cf01d1a8,"cuisinart scm-10 snow cone maker, red",1.0,65.95,Amazon Business
d9562647f02eec8d60b61b7b3b5a3c76,stones in water,1.0,5.99,Amazon Business
c1a68fcf7194ff57a59f651d58412487,leveled text-dependent question stems (classroom resources),1.0,12.92,Amazon Business
b1b8ab5a8719067e8cb0384844a0ca8f,hp 950xl (cn045an) black inkjet cartridge,2.0,33.29,Quill.com
4f047d1d8a7ce10cec7b0da95b159462,bloco toys puppy build-a-friend toy,1.0,13.99,Amazon Business
0a708b1df81e2d7fb4490a58062542d5,trip,,,
c66c8fffdc61c9839717772edee84342,crayons 16-color classpack 3.62in asst cyo528016 set of 800,1.0,56.79,School Specialty
eaf9002240b64972eb2263f98fd04183,smithsonian (1-year),2.0,12.0,Amazon Business
b6e58e7cf4e928570f2b2b62b73f1b01,lunch lady #2: lunch lady and the league of librarians,1.0,5.1,AKJ Education
74e2d7eb3c59ad18ebbd5dbf0d8978e4,emoji smile emoticon silicone wristband bracelets silicone wristband 36 value pack,1.0,6.8,Amazon Business
fd2992f563fe63a85fa049814e3957be,the magic school bus:  a journey into the human body,1.0,16.39,Amazon Business
71717834f092f4ccbada6893114bccb9,"expo low odor chisel tip dry erase markers, 16 colored markers",1.0,12.5,Amazon Business
af4d84b7c4b604bffdfc79640c549fbf,"pacon drawing paper, standard weight, 12 x 18 inches, 500 sheets, white (4742)",3.0,20.85,Amazon Business
1d34cb1cdb7bda97affc2f881d617203,"toysmith liquid motion bubbler, assorted colors",1.0,5.52,Amazon Business
46b052c2806dd63bae4d046e129ddb7a,time for kids - grades k-1 - 28 issues / minimum of 10 subscriptions,20.0,4.01,TIME for Kids
ee41a2bf6d5d7eac41792292728bc3bf,the great big book of families,1.0,16.19,AKJ Education
e7d032c55b8c52dab6441416691d6576,ko-c kine'o concert ukulele,30.0,49.0,Woodwind and Brasswind
7d256c68b78f8a8d9abb691a382cb7d9,because of winn-dixie,1.0,5.1,AKJ Education
02b1950609423ae8b5db52e92bbba2ea,kwik goal 8' x 24' deluxe european club soccer goal - one color - one size,1.0,1850.0,DICK'S Sporting Goods
ebe1d5e5563ad77857cd4e2696f04608,48''w x 96''l kidney oak thermal laminate activity table - height adjustable short legs,1.0,254.99,Amazon Business
eb2b3b1234715d7d4aad9cb35f15ab6d,"2 1/4"" x 85' thermal paper (50 rolls)",1.0,20.99,Amazon Business
4a561a03f62ba5f0b08feb3c465fbca5,"apple ipad mini mf432ll/a (16gb, wi-fi, space gray )",5.0,241.83,Amazon Business
ca817797555d52257c946e3e47b94d15,"expo 80699 low-odor dry erase markers, chisel tip, assorted colors, 12-count",1.0,7.5,Amazon Business
9db8d76cb8f5326be09a6b6524c7f2f6,"reehut zafu yoga meditation bolster pillow cushion round cotton or hemp - organic buckwheat filled - (purple, 16""x16""x4.5"")",1.0,29.99,Amazon Business
570703dce5c2a4d72871e0a13d61e204,ck30rd - big beanbag seat - red,1.0,69.99,Lakeshore Learning Materials
538ead98c043ee9a407e18bc673f9229,polyester felt - pkg. of 100 9 x 12 assorted colors,2.0,21.85,Nasco
67697541a8d3f31655ec8c0a71fc36a3,ready-to-use resources for mindsets in the classroom: everything educators need for building growth mindset learning communities,1.0,14.17,Amazon Business
a9c94d0031d7fb74eaf132be0516cedf,dr. seuss book and cd set (set of 6),1.0,50.11,Kaplan Early Learning Company
b433d10b7378cc4036d14ba8675796ba,"short usb cable, okray 10 pack colorful micro usb 2.0 charging data sync cable cord for samsung, android phone and tablet, nexus, htc, nokia, lg, sony, many digital cameras-0.66ft (7.87 inch)",2.0,8.39,Amazon Business
ebe953d95b1cbd8a272d90c6c691accb,"amazonbasics 1/4-inch yoga and exercise mat with carrying strap, green",4.0,12.08,Amazon Business
f4768ed7fa08572eb4dc7fc6ed5dbdb3,logitech b100   mouse   usb,15.0,8.88,CDW-G
f74d817c2ee22e9c07965531cf80c4b0,kids ipad(tm) mini protective case color: green,1.0,28.02,Teachers' School Supply
030e90676f40a45c286e7f492645844a,re660x - classroom classics read-alongs - set 2,1.0,159.0,Lakeshore Learning Materials
946adb7541a72515b335847187cadd57,ee809 -  magnetic fishing poles - set of 2,1.0,12.99,Lakeshore Learning Materials
0b09e1c9938fd6ff8b803de5cf91b65f,mexico,1.0,7.29,AKJ Education
952ee6b11b9e7968b5f4209389e97d11,mike mulligan and his steam shovel story and pictures,1.0,5.83,AKJ Education
a349b34f73e574a6bd5a22418abdc5dc,avervision f17hd - document camera,1.0,382.99,Best Buy Education
c3f6a9b8aaaa6662c3bdf29a07bd8109,the littles,2.0,2.91,AKJ Education
240682220dd86c0bc4d5cb5d806b15a4,tangle relax therapy,1.0,9.49,Amazon Business
eda8b42e6bb5b31739ff4d2a07af6c79,cowgirl kate and cocoa,1.0,4.34,AKJ Education
f39a69226cbe7033356bb3e4b62b6a38,amelias middle school survival guide: amelias most unforgett,1.0,10.94,AKJ Education
882e372264998b0a8da3e0362ac63b80,jj516 - double-wide teaching easel with locking casters,1.0,349.0,Lakeshore Learning Materials
829ec2d00ebdac0ab765fff0fbdb1860,curse of the boggin (the library book 1),1.0,10.95,Amazon Business
0a6c3c3b7020d63833d64a62eb7209c5,signing time volume 13: welcome to school dvd,1.0,19.99,Amazon Business
0c7060792c15104010069483be8985f7,three-corner(r) flash cards (multiplication and division),1.0,7.61,Kaplan Early Learning Company
e8d7e36bc625274d61ff2ebfebb7759a,learning resources snap-n-learn alphabet alligators,1.0,11.99,Amazon Business
e30689b82d5f4232aa085ed5b9db1f57,"cat and mouse in a haunted house (geronimo stilton, no. 3)",1.0,6.89,Amazon Business
3eee218ca472713ffda9dd2e9184a688,the honest truth,2.0,6.29,Amazon Business
0ba0833ae16668864dc3c9beec396d3f,night,1.0,5.85,AKJ Education
760a8109a4486f3c6008b568cb6d434f,pink pearl eraser/sm doz      zz,6.0,3.16,Blick Art Materials
1c85eb94648c5fb20e8c26f29c1ab3bc,thanksgiving,1.0,24.42,AKJ Education
ee8f827feea7fd7090faaa87f440355b,picture book of ben franklin,1.0,17.96,AKJ Education
5f0ba9350e75f65192fdf6d961d7483b,"the sea of monsters (percy jackson and the olympians, book 2)",1.0,7.19,Amazon Business
5dbdbbb8dbbf84534ef87805781a9145,clipboard slimmate storage green letter/a4 size,1.0,9.49,School Specialty
fe4d1cb47a848da060f6d5fb6c62188e,"dinosaurs before dark (magic tree house, no. 1)",1.0,2.97,Amazon Business
1c5e537d391154e7a146d5f4e096537e,who was nelson mandela?,1.0,5.99,Amazon Business
95c9455c8d37788801169f5e8b561d23,pipette mohr measuring pyrex 10ml ea,10.0,11.97,Frey Scientific
d1b2edfe176e46248ac43413ab08801a,uno card game,3.0,4.99,Amazon Business
f090b1903dfb1b33105e03b0a39deac1,ll718 - level h nonfiction extra book set - gr. 1,2.0,29.0,Lakeshore Learning Materials
d1ab474945a42eb4142cf7beb3bc8d57,makey makey - an invention kit for everyone,1.0,49.95,Amazon Business
a7b86b53a969300bd6ac6047d1a94ba4,pinky and rex and the bully (ready-to-read level 3),2.0,3.99,Amazon Business
afcc9ad39611b86c17aa17a869a13a95,the houdini box,1.0,8.73,Amazon Business
09f8bbad8b245b9f57a3e85829bb34a0,"andrew scott boys 18 pack briefs for toddlers and boys in assorted prints (medium/ 10-12, assorted prints)",2.0,26.99,Amazon Business
f7e052c4e9ee971d61a5b470df324795,owl moon,1.0,13.88,Amazon Business
f9a244be5fd8648f817d584635f6901c,"hokki stool - 15"" light blue",3.0,96.01,Kaplan Early Learning Company
cd01c8bd53cca68c69eb55be9556b667,binoculars,20.0,12.3,Carolina Biological Supply Company
9af49804b7d3519cd0014047961dce9c,osmo wonder kit,1.0,149.85,Amazon Business
0ed297f5254b93a8266ae5e331174f00,k'nex kid classroom collection,1.0,76.46,Frey Scientific
53fdd7c5724e8efca73a10f2e5ac61da,florida heat wave,1.0,13.1,AKJ Education
bd7fcda304d8ce6382b3b2d5a4030076,brother - wireless color all-in-one printer,1.0,84.99,Best Buy Education
b340f63adb1c2dd4deb1e44b401aaf2b,teacup,1.0,14.39,Amazon Business
42b1e9785b48dfef449d1f760218fc25,dd304 - developing comprehension skills magnetic teaching charts,1.0,24.99,Lakeshore Learning Materials
3a69704254ddddef2b609b7b5eb96fc6,"barker creek word wall - learn double sided trim 35"" l x 3"" w, 12/pack",3.0,5.09,Quill.com
351ca13079e75bcc305a473360d28371,apple - ipad (latest model) with wifi - 32gb - silver,4.0,332.26,Best Buy Education
153209fcec1259de9cd921c58ad85730,ee923 - giant magnetic place value blocks,1.0,49.99,Lakeshore Learning Materials
cae431fc9ce4a7e90a2c968cb0bebf99,ff922 - all about me theme box,1.0,49.99,Lakeshore Learning Materials
65f4d73acc9e8062c5c478df84e7a47c,bsn basketball scorebook,1.0,4.09,Amazon Business
5457fe7d2aef771be4fb82867a56ac90,last day blues (mrs. hartwells classroom adventures),1.0,5.26,Amazon Business
9b26272fbf2924e874c471e6ffc7d66e,edgar degas: paintings that dance (smart about art),1.0,5.15,Amazon Business
b654a6f4b6813c042d19cb9fbeec68be,"ipearl mcover hard shell case for 11.6"" samsung chromebook 3 xe500c13 series ( not compatible with older xe303c12 / xe500c12 / xe503c12 models ) laptop - chromebook 3 xe500c13 (purple)",1.0,19.99,Amazon Business
36277a627672f521330ece805f361c1c,nabisco cookie/cracker variety pack  30/pack,1.0,19.54,Quill.com
8e1b91c682d23baa280d281d874492be,teacher's pencil pencils (box of 12),5.0,2.51,Kaplan Early Learning Company
26cb80b3944c209895dd1a3af723f18c,mythbusters: season 10,1.0,39.99,Amazon Business
783cc90993f0b289253bb23af3a4aac0,lc573gr - flex-space big beanbag seat - 30&#34; - green,1.0,69.99,Lakeshore Learning Materials
